channel,account_id,type_value,value,total,account_display_name
facebook,1033197703477114,fan,9213.0,9250.594594594595,Chef Bus
facebook,1033197703477114,average_engagement_per_post,37.5945945945946,9250.594594594595,Chef Bus
facebook,1612799615700419,fan,9183.0,9222.790243902438,Rod On Tube
facebook,1612799615700419,average_engagement_per_post,39.79024390243902,9222.790243902438,Rod On Tube
facebook,218543331517540,fan,9187.0,9201.683417085427,Profender4x4
facebook,218543331517540,average_engagement_per_post,14.683417085427136,9201.683417085427,Profender4x4
facebook,102626508140506,fan,9050.0,9098.094650205761,เล่นหุ้นบางวัน
facebook,102626508140506,average_engagement_per_post,48.09465020576132,9098.094650205761,เล่นหุ้นบางวัน
facebook,207329159973347,fan,8832.0,9074.391304347826,Stock Rookie
facebook,207329159973347,average_engagement_per_post,242.3913043478261,9074.391304347826,Stock Rookie
facebook,212509349544974,fan,8867.0,8998.150537634408,MAHASAMUT PATROL THAILAND
facebook,212509349544974,average_engagement_per_post,131.1505376344086,8998.150537634408,MAHASAMUT PATROL THAILAND
facebook,655331404804648,fan,7804.0,8978.258855585831,N NEXT
facebook,655331404804648,average_engagement_per_post,1174.258855585831,8978.258855585831,N NEXT
facebook,107484534139060,fan,8448.0,8954.423076923076,Trading Psychology จิตวิทยาการลงทุน
facebook,107484534139060,average_engagement_per_post,506.4230769230769,8954.423076923076,Trading Psychology จิตวิทยาการลงทุน
facebook,113004723378031,fan,8858.0,8945.291242362526,Last book in the universe
facebook,113004723378031,average_engagement_per_post,87.29124236252545,8945.291242362526,Last book in the universe
facebook,445295535512356,fan,8917.0,8933.363636363636,Top of Living by Naiwaen Tammada
facebook,445295535512356,average_engagement_per_post,16.363636363636363,8933.363636363636,Top of Living by Naiwaen Tammada
facebook,372246153149186,fan,8827.0,8930.454545454546,BigData RPG
facebook,372246153149186,average_engagement_per_post,103.45454545454545,8930.454545454546,BigData RPG
facebook,101159871515015,fan,8775.0,8865.25945945946,หมีลงทุน
facebook,101159871515015,average_engagement_per_post,90.25945945945946,8865.25945945946,หมีลงทุน
facebook,1977345705907016,fan,8756.0,8862.072463768116,Humble Trader Diary
facebook,1977345705907016,average_engagement_per_post,106.07246376811594,8862.072463768116,Humble Trader Diary
facebook,156848433816,fan,8754.0,8767.064159292035,MEGAXGAME
facebook,156848433816,average_engagement_per_post,13.064159292035399,8767.064159292035,MEGAXGAME
facebook,1005605826181345,fan,8758.0,8759.974025974027,Pearie Lady Investor
facebook,1005605826181345,average_engagement_per_post,1.974025974025974,8759.974025974027,Pearie Lady Investor
facebook,290256851055462,fan,8663.0,8674.75,Yoky
facebook,290256851055462,average_engagement_per_post,11.75,8674.75,Yoky
facebook,853676791354539,fan,8623.0,8639.302816901409,WealthGuru
facebook,853676791354539,average_engagement_per_post,16.302816901408452,8639.302816901409,WealthGuru
facebook,283148565477807,fan,8432.0,8481.523915461625,SUPERTOMMO
facebook,283148565477807,average_engagement_per_post,49.52391546162403,8481.523915461625,SUPERTOMMO
facebook,114586543318167,fan,8356.0,8476.008988764044,หนอน หนังสือ
facebook,114586543318167,average_engagement_per_post,120.00898876404494,8476.008988764044,หนอน หนังสือ
facebook,1454097371499939,fan,8391.0,8437.325,ทับศัพท์
facebook,1454097371499939,average_engagement_per_post,46.325,8437.325,ทับศัพท์
facebook,281747478609863,fan,8303.0,8390.547169811322,Chatchanok Wong
facebook,281747478609863,average_engagement_per_post,87.54716981132076,8390.547169811322,Chatchanok Wong
facebook,318383918641060,fan,8118.0,8386.142857142857,Civil Trader
facebook,318383918641060,average_engagement_per_post,268.14285714285717,8386.142857142857,Civil Trader
facebook,874058286057632,fan,8240.0,8340.64705882353,Dark Side Runner
facebook,874058286057632,average_engagement_per_post,100.6470588235294,8340.64705882353,Dark Side Runner
facebook,321933558472813,fan,8242.0,8288.028571428571,Save Thailay
facebook,321933558472813,average_engagement_per_post,46.02857142857143,8288.028571428571,Save Thailay
facebook,148321291980748,fan,8205.0,8232.0,Nut.Dao
facebook,148321291980748,average_engagement_per_post,27.0,8232.0,Nut.Dao
facebook,399591170145365,fan,8188.0,8199.753943217665,การลงทุนของมนุษย์เงินเดือน
facebook,399591170145365,average_engagement_per_post,11.753943217665615,8199.753943217665,การลงทุนของมนุษย์เงินเดือน
facebook,104438311183699,fan,8057.0,8149.854054054054,Themoneyglow
facebook,104438311183699,average_engagement_per_post,92.85405405405406,8149.854054054054,Themoneyglow
facebook,1620349018242537,fan,8121.0,8129.966666666666,คอนโดโนเด๊า - Condo No Doubt
facebook,1620349018242537,average_engagement_per_post,8.966666666666667,8129.966666666666,คอนโดโนเด๊า - Condo No Doubt
facebook,2266425913678056,fan,8055.0,8078.866666666667,Chula Wealth Plus
facebook,2266425913678056,average_engagement_per_post,23.866666666666667,8078.866666666667,Chula Wealth Plus
facebook,363083653778397,fan,7870.0,7941.457142857143,Mimininii
facebook,363083653778397,average_engagement_per_post,71.45714285714286,7941.457142857143,Mimininii
facebook,329596244277792,fan,7464.0,7896.091772151899,Galelega
facebook,329596244277792,average_engagement_per_post,432.09177215189874,7896.091772151899,Galelega
facebook,205498259522008,fan,7855.0,7868.41928251121,Stream Trail Thailand
facebook,205498259522008,average_engagement_per_post,13.419282511210762,7868.41928251121,Stream Trail Thailand
facebook,1944082872499875,fan,7800.0,7835.06,ดร.จิติพล พฤกษาเมธานันท์
facebook,1944082872499875,average_engagement_per_post,35.06,7835.06,ดร.จิติพล พฤกษาเมธานันท์
facebook,1563085503911197,fan,7802.0,7815.285714285715,Yueiiz K
facebook,1563085503911197,average_engagement_per_post,13.285714285714286,7815.285714285715,Yueiiz K
facebook,104261044600133,fan,7614.0,7813.622222222222,หุ้นต้าแมน
facebook,104261044600133,average_engagement_per_post,199.62222222222223,7813.622222222222,หุ้นต้าแมน
facebook,106077321312711,fan,6987.0,7810.9655172413795,วิทยาศาสตร์และการเมือง - Scientists for Thai Politics
facebook,106077321312711,average_engagement_per_post,823.9655172413793,7810.9655172413795,วิทยาศาสตร์และการเมือง - Scientists for Thai Politics
facebook,103251841119482,fan,7675.0,7801.367676767677,FiengJoy - เฟี่ยงจอย
facebook,103251841119482,average_engagement_per_post,126.36767676767677,7801.367676767677,FiengJoy - เฟี่ยงจอย
facebook,2171335132934917,fan,7666.0,7726.0679611650485,Excel Wizard
facebook,2171335132934917,average_engagement_per_post,60.067961165048544,7726.0679611650485,Excel Wizard
facebook,1360532864026445,fan,7568.0,7616.728873239436,Jo's canvas
facebook,1360532864026445,average_engagement_per_post,48.728873239436616,7616.728873239436,Jo's canvas
facebook,1001088136643378,fan,7601.0,7612.672097759674,Trash Hero Bangkok
facebook,1001088136643378,average_engagement_per_post,11.672097759674134,7612.672097759674,Trash Hero Bangkok
facebook,485961461535229,fan,7569.0,7603.677083333333,FitmumwithBebe
facebook,485961461535229,average_engagement_per_post,34.677083333333336,7603.677083333333,FitmumwithBebe
facebook,558254967569828,fan,7539.0,7600.322981366459,PlanTastic
facebook,558254967569828,average_engagement_per_post,61.32298136645963,7600.322981366459,PlanTastic
facebook,121125451868285,fan,7547.0,7584.497267759562,ออมเงิน
facebook,121125451868285,average_engagement_per_post,37.49726775956284,7584.497267759562,ออมเงิน
facebook,297231920785526,fan,7392.0,7510.8045685279185,Bim กินแหลกล้างโลก
facebook,297231920785526,average_engagement_per_post,118.80456852791878,7510.8045685279185,Bim กินแหลกล้างโลก
facebook,446451422073296,fan,7421.0,7430.966292134832,เซเลบหุ้น : Bud Fox
facebook,446451422073296,average_engagement_per_post,9.96629213483146,7430.966292134832,เซเลบหุ้น : Bud Fox
facebook,348990025502736,fan,7226.0,7324.027465667915,มัมเก็บpip
facebook,348990025502736,average_engagement_per_post,98.02746566791511,7324.027465667915,มัมเก็บpip
facebook,498179203597694,fan,7282.0,7322.421052631579,Tafz
facebook,498179203597694,average_engagement_per_post,40.421052631578945,7322.421052631579,Tafz
facebook,515140378641642,fan,7136.0,7211.418604651163,Shhhh
facebook,515140378641642,average_engagement_per_post,75.4186046511628,7211.418604651163,Shhhh
facebook,103438707902819,fan,6871.0,7114.13296398892,TAE
facebook,103438707902819,average_engagement_per_post,243.13296398891967,7114.13296398892,TAE
facebook,736022763433994,fan,6935.0,7107.475884244373,Blackbox4.0 by Mei
facebook,736022763433994,average_engagement_per_post,172.475884244373,7107.475884244373,Blackbox4.0 by Mei
facebook,906357602800383,fan,6985.0,7100.820809248555,สมุดบันทึกไดโนเสาร์
facebook,906357602800383,average_engagement_per_post,115.82080924855491,7100.820809248555,สมุดบันทึกไดโนเสาร์
facebook,396922344382540,fan,6901.0,6965.933333333333,Dr.Pow Green Road
facebook,396922344382540,average_engagement_per_post,64.93333333333334,6965.933333333333,Dr.Pow Green Road
facebook,494826267210865,fan,6901.0,6909.171428571429,แต่งหน้า-ทำผม by Tah Make Up
facebook,494826267210865,average_engagement_per_post,8.17142857142857,6909.171428571429,แต่งหน้า-ทำผม by Tah Make Up
facebook,112951523426995,fan,6873.0,6895.0625,มนุษย์เงินเดือนอยากมีอิสรภาพทางการเงิน
facebook,112951523426995,average_engagement_per_post,22.0625,6895.0625,มนุษย์เงินเดือนอยากมีอิสรภาพทางการเงิน
facebook,820340021433918,fan,6872.0,6886.088024564995,Dr. Finance Thailand
facebook,820340021433918,average_engagement_per_post,14.088024564994882,6886.088024564995,Dr. Finance Thailand
facebook,1444423885773953,fan,6830.0,6868.576923076923,Bcare Fanclub
facebook,1444423885773953,average_engagement_per_post,38.57692307692308,6868.576923076923,Bcare Fanclub
facebook,120245224840163,fan,6820.0,6833.078048780488,iNewch
facebook,120245224840163,average_engagement_per_post,13.078048780487805,6833.078048780488,iNewch
facebook,534034663377649,fan,6694.0,6801.958860759493,WopLastNighTV
facebook,534034663377649,average_engagement_per_post,107.95886075949367,6801.958860759493,WopLastNighTV
facebook,1537358433060968,fan,6645.0,6778.590909090909,ครูบอลลี่ Teacher ดาหวัน
facebook,1537358433060968,average_engagement_per_post,133.5909090909091,6778.590909090909,ครูบอลลี่ Teacher ดาหวัน
facebook,2383804981865262,fan,6616.0,6658.782945736434,ไปเจอหนังสือมาเล่มนึง
facebook,2383804981865262,average_engagement_per_post,42.78294573643411,6658.782945736434,ไปเจอหนังสือมาเล่มนึง
facebook,630702443625718,fan,6487.0,6634.0,Jiranarong
facebook,630702443625718,average_engagement_per_post,147.0,6634.0,Jiranarong
facebook,387818951294304,fan,6536.0,6622.25,Maewsow
facebook,387818951294304,average_engagement_per_post,86.25,6622.25,Maewsow
facebook,109878683750141,fan,6524.0,6619.753588516746,Thaimetagame
facebook,109878683750141,average_engagement_per_post,95.7535885167464,6619.753588516746,Thaimetagame
facebook,1266356126725477,fan,6549.0,6600.857638888889,Cheftablebychefart
facebook,1266356126725477,average_engagement_per_post,51.857638888888886,6600.857638888889,Cheftablebychefart
facebook,108978797329955,fan,5978.0,6537.59375,Toeyprim
facebook,108978797329955,average_engagement_per_post,559.59375,6537.59375,Toeyprim
facebook,105338031104171,fan,6467.0,6535.884615384615,แวะมาอ่าน : Wae Ma Read
facebook,105338031104171,average_engagement_per_post,68.88461538461539,6535.884615384615,แวะมาอ่าน : Wae Ma Read
facebook,1894492237504496,fan,6458.0,6478.4009433962265,Poiluang Cooking
facebook,1894492237504496,average_engagement_per_post,20.400943396226417,6478.4009433962265,Poiluang Cooking
facebook,563986270278751,fan,6350.0,6366.518867924528,EVA GAMER Ch
facebook,563986270278751,average_engagement_per_post,16.5188679245283,6366.518867924528,EVA GAMER Ch
facebook,284822991666693,fan,6326.0,6355.493975903614,BHBH
facebook,284822991666693,average_engagement_per_post,29.49397590361446,6355.493975903614,BHBH
facebook,108070257408868,fan,6067.0,6316.950617283951,My Quest
facebook,108070257408868,average_engagement_per_post,249.9506172839506,6316.950617283951,My Quest
facebook,131944390298250,fan,6180.0,6221.487804878048,GER.C - เพื่อนเกอ
facebook,131944390298250,average_engagement_per_post,41.48780487804878,6221.487804878048,GER.C - เพื่อนเกอ
facebook,501303643222832,fan,6193.0,6214.309523809524,I'm ขาวปี๋
facebook,501303643222832,average_engagement_per_post,21.30952380952381,6214.309523809524,I'm ขาวปี๋
facebook,109139640577560,fan,6031.0,6128.356060606061,MeowCode - สอน python
facebook,109139640577560,average_engagement_per_post,97.35606060606061,6128.356060606061,MeowCode - สอน python
facebook,497272890632710,fan,6047.0,6067.921875,Ease Around
facebook,497272890632710,average_engagement_per_post,20.921875,6067.921875,Ease Around
facebook,490746084305631,fan,5951.0,5976.566666666667,Gamerism
facebook,490746084305631,average_engagement_per_post,25.566666666666666,5976.566666666667,Gamerism
facebook,1617662848285053,fan,5911.0,5947.201320132013,ครอบครัวเล่นเกม
facebook,1617662848285053,average_engagement_per_post,36.2013201320132,5947.201320132013,ครอบครัวเล่นเกม
facebook,200880980411998,fan,5929.0,5932.142857142857,มานี่ มีตังค์
facebook,200880980411998,average_engagement_per_post,3.142857142857143,5932.142857142857,มานี่ มีตังค์
facebook,983427941703004,fan,5886.0,5926.90243902439,Danny TH
facebook,983427941703004,average_engagement_per_post,40.90243902439025,5926.90243902439,Danny TH
facebook,957724954274224,fan,5864.0,5911.428571428572,The Charapaabs
facebook,957724954274224,average_engagement_per_post,47.42857142857143,5911.428571428572,The Charapaabs
facebook,111479667183529,fan,5229.0,5887.741071428572,Rafa เด็กใต้สายยัน
facebook,111479667183529,average_engagement_per_post,658.7410714285714,5887.741071428572,Rafa เด็กใต้สายยัน
facebook,2118411405042680,fan,5554.0,5687.5617647058825,TooM Style
facebook,2118411405042680,average_engagement_per_post,133.56176470588235,5687.5617647058825,TooM Style
facebook,1669575149983915,fan,5651.0,5680.561702127659,Puffpoymakeup
facebook,1669575149983915,average_engagement_per_post,29.561702127659576,5680.561702127659,Puffpoymakeup
facebook,215230005612017,fan,5512.0,5515.358255451713,ผิงรีวิว
facebook,215230005612017,average_engagement_per_post,3.358255451713396,5515.358255451713,ผิงรีวิว
facebook,1881789971848078,fan,5486.0,5499.38,Wealth Done
facebook,1881789971848078,average_engagement_per_post,13.38,5499.38,Wealth Done
facebook,100806458504935,fan,5239.0,5496.333333333333,Pop มั้ย
facebook,100806458504935,average_engagement_per_post,257.3333333333333,5496.333333333333,Pop มั้ย
facebook,102755677858082,fan,5345.0,5464.086795937212,Tfex around the world V.2
facebook,102755677858082,average_engagement_per_post,119.08679593721145,5464.086795937212,Tfex around the world V.2
facebook,938365999515505,fan,5379.0,5386.6,จับตา
facebook,938365999515505,average_engagement_per_post,7.6,5386.6,จับตา
facebook,337673036319937,fan,5354.0,5364.873134328358,Banana Blah Blah
facebook,337673036319937,average_engagement_per_post,10.873134328358208,5364.873134328358,Banana Blah Blah
facebook,353014102040303,fan,5285.0,5330.9607843137255,WHAT-Womanhood As Transgender
facebook,353014102040303,average_engagement_per_post,45.96078431372549,5330.9607843137255,WHAT-Womanhood As Transgender
facebook,104189961138216,fan,5256.0,5330.311219512195,กาแฟหุ้น
facebook,104189961138216,average_engagement_per_post,74.31121951219512,5330.311219512195,กาแฟหุ้น
facebook,1409926302449424,fan,2310.0,5296.241379310344,Chopluem
facebook,1409926302449424,average_engagement_per_post,2986.2413793103447,5296.241379310344,Chopluem
facebook,102346468197067,fan,5155.0,5212.9527027027025,หุ้นเบรค บอกด้วย
facebook,102346468197067,average_engagement_per_post,57.9527027027027,5212.9527027027025,หุ้นเบรค บอกด้วย
facebook,154923234579264,fan,5203.0,5205.08807669263,tua pen not
facebook,154923234579264,average_engagement_per_post,2.0880766926303176,5205.08807669263,tua pen not
facebook,679720692409906,fan,5119.0,5199.787356321839,The Bottom UP
facebook,679720692409906,average_engagement_per_post,80.78735632183908,5199.787356321839,The Bottom UP
facebook,1928352517410768,fan,5153.0,5185.452380952381,อ่านเสร็จเก็บมาเม้าท์ by Mookie
facebook,1928352517410768,average_engagement_per_post,32.45238095238095,5185.452380952381,อ่านเสร็จเก็บมาเม้าท์ by Mookie
facebook,584530668276819,fan,5037.0,5178.454545454545,Bongtao
facebook,584530668276819,average_engagement_per_post,141.45454545454547,5178.454545454545,Bongtao
facebook,406898562710336,fan,5124.0,5138.861111111111,SIRREALlit
facebook,406898562710336,average_engagement_per_post,14.86111111111111,5138.861111111111,SIRREALlit
facebook,111317663818867,fan,3627.0,5124.5,10นาทีกับหมอต่อ
facebook,111317663818867,average_engagement_per_post,1497.5,5124.5,10นาทีกับหมอต่อ
facebook,266391127612617,fan,4554.0,5111.544217687075,Nubnubbb
facebook,266391127612617,average_engagement_per_post,557.5442176870748,5111.544217687075,Nubnubbb
facebook,1842484722667360,fan,5062.0,5095.944881889764,กันณ์ เรสซิ่ง Gunn Racing
facebook,1842484722667360,average_engagement_per_post,33.94488188976378,5095.944881889764,กันณ์ เรสซิ่ง Gunn Racing
facebook,2034065146889929,fan,4969.0,5086.271929824561,Trading Battle
facebook,2034065146889929,average_engagement_per_post,117.2719298245614,5086.271929824561,Trading Battle
facebook,1286059768092981,fan,5075.0,5083.035784635587,เรื่องเล่าเม่าปากแดง
facebook,1286059768092981,average_engagement_per_post,8.035784635587657,5083.035784635587,เรื่องเล่าเม่าปากแดง
facebook,106727167412656,fan,5050.0,5076.2397660818715,โค้ดลับ 108 ซื้อ-ขายหุ้น
facebook,106727167412656,average_engagement_per_post,26.239766081871345,5076.2397660818715,โค้ดลับ 108 ซื้อ-ขายหุ้น
facebook,101174868281361,fan,5020.0,5038.5147766323025,ชวนเพื่อนเล่นหุ้น
facebook,101174868281361,average_engagement_per_post,18.514776632302407,5038.5147766323025,ชวนเพื่อนเล่นหุ้น
facebook,107900734353206,fan,4999.0,5022.161016949152,Main Stand Gaming
facebook,107900734353206,average_engagement_per_post,23.161016949152543,5022.161016949152,Main Stand Gaming
facebook,523702961001967,fan,4970.0,4995.142857142857,PIYANUN
facebook,523702961001967,average_engagement_per_post,25.142857142857142,4995.142857142857,PIYANUN
facebook,1529950080565270,fan,4751.0,4993.898148148148,กล้า สมุทวณิช
facebook,1529950080565270,average_engagement_per_post,242.89814814814815,4993.898148148148,กล้า สมุทวณิช
facebook,105147107736800,fan,4772.0,4954.057142857143,Born to Beer
facebook,105147107736800,average_engagement_per_post,182.05714285714285,4954.057142857143,Born to Beer
facebook,783558181795911,fan,4916.0,4942.436201780415,Trader Diary ของเค้าเอง จะตั้งชื่อเพจอะไรก็ได้
facebook,783558181795911,average_engagement_per_post,26.43620178041543,4942.436201780415,Trader Diary ของเค้าเอง จะตั้งชื่อเพจอะไรก็ได้
facebook,137819653659296,fan,4923.0,4931.4497716894975,JIM Makeup Story
facebook,137819653659296,average_engagement_per_post,8.449771689497718,4931.4497716894975,JIM Makeup Story
facebook,153200514816848,fan,4907.0,4911.936170212766,LoveSyrup
facebook,153200514816848,average_engagement_per_post,4.9361702127659575,4911.936170212766,LoveSyrup
facebook,2453771964857457,fan,4836.0,4888.736559139785,AI แบบเคลียร์ ตีแผ่ทุกไอเดียเบื้องหลังสมการ
facebook,2453771964857457,average_engagement_per_post,52.736559139784944,4888.736559139785,AI แบบเคลียร์ ตีแผ่ทุกไอเดียเบื้องหลังสมการ
facebook,124674590943197,fan,4739.0,4788.449438202248,Aitoy
facebook,124674590943197,average_engagement_per_post,49.449438202247194,4788.449438202248,Aitoy
facebook,100353938099291,fan,4702.0,4745.214569536424,Pirate Trader
facebook,100353938099291,average_engagement_per_post,43.21456953642384,4745.214569536424,Pirate Trader
facebook,1911039489180153,fan,4698.0,4714.906542056075,หนุ่ยรู้
facebook,1911039489180153,average_engagement_per_post,16.906542056074766,4714.906542056075,หนุ่ยรู้
facebook,384143901705200,fan,4568.0,4604.181818181818,PHAR
facebook,384143901705200,average_engagement_per_post,36.18181818181818,4604.181818181818,PHAR
facebook,707763449354228,fan,4372.0,4398.108695652174,โยคะ & ไลฟ์สไตล์ by Ki Art Yoga ϟ #kiartyoga
facebook,707763449354228,average_engagement_per_post,26.108695652173914,4398.108695652174,โยคะ & ไลฟ์สไตล์ by Ki Art Yoga ϟ #kiartyoga
facebook,103684271296341,fan,4374.0,4396.572052401747,HYPE NEXG
facebook,103684271296341,average_engagement_per_post,22.572052401746724,4396.572052401747,HYPE NEXG
facebook,2044302959121083,fan,4318.0,4376.455555555555,Luxman Thailand
facebook,2044302959121083,average_engagement_per_post,58.455555555555556,4376.455555555555,Luxman Thailand
facebook,111224023738116,fan,4122.0,4351.5625,ไม่ง้อยา by หมอบุรินทร์
facebook,111224023738116,average_engagement_per_post,229.5625,4351.5625,ไม่ง้อยา by หมอบุรินทร์
facebook,106425514479377,fan,4276.0,4332.0782472613455,เทรดเดอร์หน้าหมีแต่ชอบหมา
facebook,106425514479377,average_engagement_per_post,56.07824726134585,4332.0782472613455,เทรดเดอร์หน้าหมีแต่ชอบหมา
facebook,242564629432049,fan,4293.0,4305.096997690531,Condo Man
facebook,242564629432049,average_engagement_per_post,12.096997690531177,4305.096997690531,Condo Man
facebook,116557358912055,fan,4254.0,4299.819277108434,Chinnamo
facebook,116557358912055,average_engagement_per_post,45.81927710843374,4299.819277108434,Chinnamo
facebook,1510459365835801,fan,4259.0,4288.525237746891,SOS - Save Our Sea
facebook,1510459365835801,average_engagement_per_post,29.525237746891,4288.525237746891,SOS - Save Our Sea
facebook,1030209296991179,fan,4267.0,4286.441860465116,Visansaya L.
facebook,1030209296991179,average_engagement_per_post,19.441860465116278,4286.441860465116,Visansaya L.
facebook,114535756966635,fan,3899.0,4201.976190476191,VI
facebook,114535756966635,average_engagement_per_post,302.9761904761905,4201.976190476191,VI
facebook,1213178618728829,fan,4110.0,4194.322314049587,เสียงร้องขอชีวิต ที่ไม่มีใครได้ยิน
facebook,1213178618728829,average_engagement_per_post,84.32231404958678,4194.322314049587,เสียงร้องขอชีวิต ที่ไม่มีใครได้ยิน
facebook,566726903485424,fan,4063.0,4184.300970873786,Coolerist
facebook,566726903485424,average_engagement_per_post,121.30097087378641,4184.300970873786,Coolerist
facebook,687770398051798,fan,4060.0,4132.029535864979,อ่านจริงจัง รีวิวจริงใจ
facebook,687770398051798,average_engagement_per_post,72.0295358649789,4132.029535864979,อ่านจริงจัง รีวิวจริงใจ
facebook,243225022699021,fan,4029.0,4071.705882352941,Dmt_tv
facebook,243225022699021,average_engagement_per_post,42.705882352941174,4071.705882352941,Dmt_tv
facebook,156752471526675,fan,4035.0,4059.0,We read this book
facebook,156752471526675,average_engagement_per_post,24.0,4059.0,We read this book
facebook,386378635517656,fan,3982.0,4013.0,Bookaholic Book Review
facebook,386378635517656,average_engagement_per_post,31.0,4013.0,Bookaholic Book Review
facebook,184912002337553,fan,3902.0,3929.5,ยืมอ่าน
facebook,184912002337553,average_engagement_per_post,27.5,3929.5,ยืมอ่าน
facebook,108746020665285,fan,3843.0,3877.354609929078,อ่านแล้วนะ
facebook,108746020665285,average_engagement_per_post,34.354609929078016,3877.354609929078,อ่านแล้วนะ
facebook,1613857032235963,fan,3829.0,3849.448275862069,MM.
facebook,1613857032235963,average_engagement_per_post,20.448275862068964,3849.448275862069,MM.
facebook,128518177713946,fan,3808.0,3817.2701863354037,Eatwithpanida
facebook,128518177713946,average_engagement_per_post,9.270186335403727,3817.2701863354037,Eatwithpanida
facebook,1388677247843572,fan,3751.0,3761.625,อสังหาสายมืด
facebook,1388677247843572,average_engagement_per_post,10.625,3761.625,อสังหาสายมืด
facebook,2173553826203693,fan,3660.0,3759.5913978494623,Yune
facebook,2173553826203693,average_engagement_per_post,99.59139784946237,3759.5913978494623,Yune
facebook,1452982571639949,fan,3723.0,3727.0,Hackmakeup&hair
facebook,1452982571639949,average_engagement_per_post,4.0,3727.0,Hackmakeup&hair
facebook,105565261158115,fan,3608.0,3635.924581005587,Datacookie
facebook,105565261158115,average_engagement_per_post,27.924581005586592,3635.924581005587,Datacookie
facebook,547546448715295,fan,3610.0,3626.4341085271317,Hymnnae-Elisha
facebook,547546448715295,average_engagement_per_post,16.434108527131784,3626.4341085271317,Hymnnae-Elisha
facebook,206611680104780,fan,3619.0,3624.0,เรื่องในครัว by เชฟปู ปูริดา
facebook,206611680104780,average_engagement_per_post,5.0,3624.0,เรื่องในครัว by เชฟปู ปูริดา
facebook,345244272187390,fan,3575.0,3603.463667820069,Yoniam
facebook,345244272187390,average_engagement_per_post,28.463667820069205,3603.463667820069,Yoniam
facebook,336379333485730,fan,3512.0,3556.8798283261804,พี่ทอมเหลาให้ฟัง
facebook,336379333485730,average_engagement_per_post,44.87982832618026,3556.8798283261804,พี่ทอมเหลาให้ฟัง
facebook,113534410047020,fan,3306.0,3544.7894736842104,POSADEproduction
facebook,113534410047020,average_engagement_per_post,238.78947368421052,3544.7894736842104,POSADEproduction
facebook,1707405016155843,fan,3542.0,3542.0,Mr.BetaKits
facebook,1707405016155843,average_engagement_per_post,0.0,3542.0,Mr.BetaKits
facebook,107297597279688,fan,3424.0,3501.1846153846154,AI บ้านบ้าน
facebook,107297597279688,average_engagement_per_post,77.18461538461538,3501.1846153846154,AI บ้านบ้าน
facebook,1497736673719941,fan,3447.0,3492.3387096774195,หมีเรื่องมาเล่า
facebook,1497736673719941,average_engagement_per_post,45.33870967741935,3492.3387096774195,หมีเรื่องมาเล่า
facebook,1073889826137904,fan,3383.0,3483.769230769231,"No plastic,Thailand"
facebook,1073889826137904,average_engagement_per_post,100.76923076923077,3483.769230769231,"No plastic,Thailand"
facebook,156390031968274,fan,3452.0,3454.4321218827135,ป่านฉะนี้ จะรีวิว
facebook,156390031968274,average_engagement_per_post,2.4321218827134223,3454.4321218827135,ป่านฉะนี้ จะรีวิว
facebook,102949864547487,fan,3378.0,3402.10843373494,Do Munk
facebook,102949864547487,average_engagement_per_post,24.10843373493976,3402.10843373494,Do Munk
facebook,745515242139382,fan,3298.0,3373.170403587444,ฉันตกหลุมรักหนังสือ
facebook,745515242139382,average_engagement_per_post,75.17040358744394,3373.170403587444,ฉันตกหลุมรักหนังสือ
facebook,100446128015526,fan,3130.0,3331.663043478261,TFEX HMUZ
facebook,100446128015526,average_engagement_per_post,201.66304347826087,3331.663043478261,TFEX HMUZ
facebook,112898937051706,fan,3295.0,3318.4666666666667,ทักษะวัฒนะ
facebook,112898937051706,average_engagement_per_post,23.466666666666665,3318.4666666666667,ทักษะวัฒนะ
facebook,1804214609898063,fan,3281.0,3308.135329341317,JJJiina
facebook,1804214609898063,average_engagement_per_post,27.135329341317366,3308.135329341317,JJJiina
facebook,114154300375981,fan,3227.0,3308.054794520548,ใส่เดี่ยวกับเจ้ามือ by George
facebook,114154300375981,average_engagement_per_post,81.05479452054794,3308.054794520548,ใส่เดี่ยวกับเจ้ามือ by George
facebook,300433740026746,fan,3283.0,3289.5402298850577,Pong Songsai
facebook,300433740026746,average_engagement_per_post,6.540229885057471,3289.5402298850577,Pong Songsai
facebook,114128120284489,fan,3244.0,3283.6046511627906,คนงามเพราะอ่าน - Beauty and the Book
facebook,114128120284489,average_engagement_per_post,39.604651162790695,3283.6046511627906,คนงามเพราะอ่าน - Beauty and the Book
facebook,1013499382075538,fan,3231.0,3238.4285714285716,Papeterie
facebook,1013499382075538,average_engagement_per_post,7.428571428571429,3238.4285714285716,Papeterie
facebook,437313666303713,fan,3166.0,3171.1454545454544,KidsOnCloud
facebook,437313666303713,average_engagement_per_post,5.1454545454545455,3171.1454545454544,KidsOnCloud
facebook,253192818371597,fan,3140.0,3170.8863636363635,Carguru-bysetthi
facebook,253192818371597,average_engagement_per_post,30.886363636363637,3170.8863636363635,Carguru-bysetthi
facebook,392205781380986,fan,3096.0,3122.326860841424,ครัวติดโบ By ครูแดง
facebook,392205781380986,average_engagement_per_post,26.326860841423947,3122.326860841424,ครัวติดโบ By ครูแดง
facebook,1588493701406893,fan,3106.0,3111.25613660619,Jayzpanda
facebook,1588493701406893,average_engagement_per_post,5.256136606189968,3111.25613660619,Jayzpanda
