account_id,type,value,account_display_name,category,fan_range
51620386454,share,420018,Dek-D.COM - เด็กดีดอทคอม,Media/News Company,1M-9M
51620386454,comment,123824,Dek-D.COM - เด็กดีดอทคอม,Media/News Company,1M-9M
51620386454,tag_friend,35901,Dek-D.COM - เด็กดีดอทคอม,Media/News Company,1M-9M
51620386454,purchase_intention,1141,Dek-D.COM - เด็กดีดอทคอม,Media/News Company,1M-9M
516983368410567,total_engagement,252349,Teacher Greg,Education,300K-500K
516983368410567,reaction,243096,Teacher Greg,Education,300K-500K
516983368410567,share,4722,Teacher Greg,Education,300K-500K
516983368410567,comment,4112,Teacher Greg,Education,300K-500K
516983368410567,tag_friend,386,Teacher Greg,Education,300K-500K
516983368410567,purchase_intention,33,Teacher Greg,Education,300K-500K
517697481686899,total_engagement,1026826,EasyCooking,Food and Drink,1M-9M
517697481686899,reaction,757506,EasyCooking,Food and Drink,1M-9M
517697481686899,share,226950,EasyCooking,Food and Drink,1M-9M
517697481686899,comment,23164,EasyCooking,Food and Drink,1M-9M
517697481686899,tag_friend,16241,EasyCooking,Food and Drink,1M-9M
517697481686899,purchase_intention,2965,EasyCooking,Food and Drink,1M-9M
519232654848245,total_engagement,3720483,มะขวิด,Pet,500K-1M
519232654848245,reaction,3610131,มะขวิด,Pet,500K-1M
519232654848245,share,43176,มะขวิด,Pet,500K-1M
519232654848245,comment,61838,มะขวิด,Pet,500K-1M
519232654848245,tag_friend,4821,มะขวิด,Pet,500K-1M
519232654848245,purchase_intention,517,มะขวิด,Pet,500K-1M
520508461475632,total_engagement,3050516,เรียนเหอะ อยากสอน,Education,1M-9M
520508461475632,reaction,1961037,เรียนเหอะ อยากสอน,Education,1M-9M
520508461475632,share,1001051,เรียนเหอะ อยากสอน,Education,1M-9M
520508461475632,comment,75172,เรียนเหอะ อยากสอน,Education,1M-9M
520508461475632,tag_friend,12730,เรียนเหอะ อยากสอน,Education,1M-9M
520508461475632,purchase_intention,526,เรียนเหอะ อยากสอน,Education,1M-9M
528546347331927,total_engagement,3060506,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
528546347331927,reaction,2402876,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
528546347331927,share,434930,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
528546347331927,comment,121785,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
528546347331927,tag_friend,90853,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
528546347331927,purchase_intention,10062,วิ ศ ว ะ พ า เ ที่ ย ว,Travel,300K-500K
536994529820937,total_engagement,257457,พาวัวไปล่าม,Travel,300K-500K
536994529820937,reaction,167125,พาวัวไปล่าม,Travel,300K-500K
536994529820937,share,60579,พาวัวไปล่าม,Travel,300K-500K
536994529820937,comment,17308,พาวัวไปล่าม,Travel,300K-500K
536994529820937,tag_friend,11163,พาวัวไปล่าม,Travel,300K-500K
536994529820937,purchase_intention,1282,พาวัวไปล่าม,Travel,300K-500K
542471519255175,total_engagement,3798772,Mojiko,Blogger/Influencer,300K-500K
542471519255175,reaction,3389307,Mojiko,Blogger/Influencer,300K-500K
542471519255175,share,234772,Mojiko,Blogger/Influencer,300K-500K
542471519255175,comment,103326,Mojiko,Blogger/Influencer,300K-500K
542471519255175,tag_friend,70168,Mojiko,Blogger/Influencer,300K-500K
542471519255175,purchase_intention,1199,Mojiko,Blogger/Influencer,300K-500K
557825984256733,total_engagement,14005067,Kanin The Movie,Movie and TV shows,500K-1M
557825984256733,reaction,11626361,Kanin The Movie,Movie and TV shows,500K-1M
557825984256733,share,1975586,Kanin The Movie,Movie and TV shows,500K-1M
557825984256733,comment,282102,Kanin The Movie,Movie and TV shows,500K-1M
557825984256733,tag_friend,116410,Kanin The Movie,Movie and TV shows,500K-1M
557825984256733,purchase_intention,4608,Kanin The Movie,Movie and TV shows,500K-1M
558397531327966,total_engagement,49499529,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
558397531327966,reaction,48021403,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
558397531327966,share,645796,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
558397531327966,comment,745556,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
558397531327966,tag_friend,80866,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
558397531327966,purchase_intention,5908,ข้าวจ้าว หมากวนตีน,Pet,1M-9M
562426380613085,total_engagement,2897746,ญี่ปุ่นเบาเบา,Travel,500K-1M
562426380613085,reaction,2333019,ญี่ปุ่นเบาเบา,Travel,500K-1M
562426380613085,share,347465,ญี่ปุ่นเบาเบา,Travel,500K-1M
562426380613085,comment,126024,ญี่ปุ่นเบาเบา,Travel,500K-1M
562426380613085,tag_friend,90079,ญี่ปุ่นเบาเบา,Travel,500K-1M
562426380613085,purchase_intention,1159,ญี่ปุ่นเบาเบา,Travel,500K-1M
566595730074058,total_engagement,879096,Fiercebook,Sales and review,300K-500K
566595730074058,reaction,693247,Fiercebook,Sales and review,300K-500K
566595730074058,share,125966,Fiercebook,Sales and review,300K-500K
566595730074058,comment,37920,Fiercebook,Sales and review,300K-500K
566595730074058,tag_friend,20440,Fiercebook,Sales and review,300K-500K
566595730074058,purchase_intention,1523,Fiercebook,Sales and review,300K-500K
568956523226407,total_engagement,1834973,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
568956523226407,reaction,1495638,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
568956523226407,share,244220,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
568956523226407,comment,70682,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
568956523226407,tag_friend,23409,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
568956523226407,purchase_intention,1024,โถชีวิตนักดนตรี,Writer and Quote,300K-500K
569612129775384,total_engagement,10169276,KP ตะลอนแหลก,Food and Drink,1M-9M
569612129775384,reaction,5320643,KP ตะลอนแหลก,Food and Drink,1M-9M
569612129775384,share,3341092,KP ตะลอนแหลก,Food and Drink,1M-9M
569612129775384,comment,810095,KP ตะลอนแหลก,Food and Drink,1M-9M
569612129775384,tag_friend,627104,KP ตะลอนแหลก,Food and Drink,1M-9M
569612129775384,purchase_intention,70342,KP ตะลอนแหลก,Food and Drink,1M-9M
572154252841839,total_engagement,32321530,Gluta Story,Pet,1M-9M
572154252841839,reaction,30313297,Gluta Story,Pet,1M-9M
572154252841839,share,1165371,Gluta Story,Pet,1M-9M
572154252841839,comment,658098,Gluta Story,Pet,1M-9M
572154252841839,tag_friend,180006,Gluta Story,Pet,1M-9M
572154252841839,purchase_intention,4758,Gluta Story,Pet,1M-9M
578575298981146,total_engagement,817159,วิถีตากล้อง,Blogger/Influencer,500K-1M
578575298981146,reaction,596390,วิถีตากล้อง,Blogger/Influencer,500K-1M
578575298981146,share,179483,วิถีตากล้อง,Blogger/Influencer,500K-1M
578575298981146,comment,23233,วิถีตากล้อง,Blogger/Influencer,500K-1M
578575298981146,tag_friend,16413,วิถีตากล้อง,Blogger/Influencer,500K-1M
578575298981146,purchase_intention,1640,วิถีตากล้อง,Blogger/Influencer,500K-1M
591075960918555,total_engagement,858043,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
591075960918555,reaction,605629,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
591075960918555,share,149473,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
591075960918555,comment,62198,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
591075960918555,tag_friend,37500,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
591075960918555,purchase_intention,3243,สุธีรา เอื้อไพโรจน์กิจ,Writer and Quote,300K-500K
596740650403664,total_engagement,12870705,CSI LA,Media/News Company,1M-9M
596740650403664,reaction,11242905,CSI LA,Media/News Company,1M-9M
596740650403664,share,802240,CSI LA,Media/News Company,1M-9M
596740650403664,comment,677474,CSI LA,Media/News Company,1M-9M
596740650403664,tag_friend,142096,CSI LA,Media/News Company,1M-9M
596740650403664,purchase_intention,5990,CSI LA,Media/News Company,1M-9M
604045343027962,total_engagement,12721107,Heartrocker,Gaming Video Creator,1M-9M
604045343027962,reaction,11361550,Heartrocker,Gaming Video Creator,1M-9M
604045343027962,share,736747,Heartrocker,Gaming Video Creator,1M-9M
604045343027962,comment,596496,Heartrocker,Gaming Video Creator,1M-9M
604045343027962,tag_friend,24602,Heartrocker,Gaming Video Creator,1M-9M
604045343027962,purchase_intention,1712,Heartrocker,Gaming Video Creator,1M-9M
611788429013180,total_engagement,4914754,รีวิววนไป,Sales and review,500K-1M
611788429013180,reaction,3385039,รีวิววนไป,Sales and review,500K-1M
611788429013180,share,981512,รีวิววนไป,Sales and review,500K-1M
611788429013180,comment,320088,รีวิววนไป,Sales and review,500K-1M
611788429013180,tag_friend,218989,รีวิววนไป,Sales and review,500K-1M
611788429013180,purchase_intention,9126,รีวิววนไป,Sales and review,500K-1M
616175001768977,total_engagement,1656573,aomMONEY,Finance & Business,300K-500K
616175001768977,reaction,1345509,aomMONEY,Finance & Business,300K-500K
616175001768977,share,266845,aomMONEY,Finance & Business,300K-500K
616175001768977,comment,34343,aomMONEY,Finance & Business,300K-500K
616175001768977,tag_friend,9005,aomMONEY,Finance & Business,300K-500K
616175001768977,purchase_intention,871,aomMONEY,Finance & Business,300K-500K
616388468505322,total_engagement,904930,FOOD BLOG BKK,Food and Drink,500K-1M
616388468505322,reaction,512019,FOOD BLOG BKK,Food and Drink,500K-1M
616388468505322,share,172119,FOOD BLOG BKK,Food and Drink,500K-1M
616388468505322,comment,115167,FOOD BLOG BKK,Food and Drink,500K-1M
616388468505322,tag_friend,95206,FOOD BLOG BKK,Food and Drink,500K-1M
616388468505322,purchase_intention,10419,FOOD BLOG BKK,Food and Drink,500K-1M
619492104736982,total_engagement,12552922,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
619492104736982,reaction,9510224,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
619492104736982,share,1713837,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
619492104736982,comment,694335,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
619492104736982,tag_friend,555172,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
619492104736982,purchase_intention,79354,Starvingtime เรื่องกินเรื่องใหญ่,Food and Drink,1M-9M
621670254863123,total_engagement,3848406,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
621670254863123,reaction,3600338,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
621670254863123,share,188007,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
621670254863123,comment,43075,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
621670254863123,tag_friend,15496,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
621670254863123,purchase_intention,1490,พลอยเรียนจบแล้วทำไรต่อ?,Writer and Quote,300K-500K
634784363349240,total_engagement,226769137,อีจัน,Media/News Company,1M-9M
634784363349240,reaction,197847226,อีจัน,Media/News Company,1M-9M
634784363349240,share,15138299,อีจัน,Media/News Company,1M-9M
634784363349240,comment,11425845,อีจัน,Media/News Company,1M-9M
634784363349240,tag_friend,2233500,อีจัน,Media/News Company,1M-9M
634784363349240,purchase_intention,124267,อีจัน,Media/News Company,1M-9M
638668092887973,total_engagement,72673880,SALE HERE,Sales and review,1M-9M
638668092887973,reaction,39589978,SALE HERE,Sales and review,1M-9M
638668092887973,share,18676363,SALE HERE,Sales and review,1M-9M
638668092887973,comment,8624248,SALE HERE,Sales and review,1M-9M
638668092887973,tag_friend,5584982,SALE HERE,Sales and review,1M-9M
638668092887973,purchase_intention,198309,SALE HERE,Sales and review,1M-9M
641317632611026,total_engagement,6080202,Wongnai Beauty,Blogger/Influencer,1M-9M
641317632611026,reaction,3454689,Wongnai Beauty,Blogger/Influencer,1M-9M
641317632611026,share,2348675,Wongnai Beauty,Blogger/Influencer,1M-9M
641317632611026,comment,155920,Wongnai Beauty,Blogger/Influencer,1M-9M
641317632611026,tag_friend,116859,Wongnai Beauty,Blogger/Influencer,1M-9M
641317632611026,purchase_intention,4059,Wongnai Beauty,Blogger/Influencer,1M-9M
648576295612974,total_engagement,15929863,Ananped,Blogger/Influencer,500K-1M
648576295612974,reaction,15525374,Ananped,Blogger/Influencer,500K-1M
648576295612974,share,211745,Ananped,Blogger/Influencer,500K-1M
648576295612974,comment,155605,Ananped,Blogger/Influencer,500K-1M
648576295612974,tag_friend,20941,Ananped,Blogger/Influencer,500K-1M
648576295612974,purchase_intention,16198,Ananped,Blogger/Influencer,500K-1M
651740491527753,total_engagement,623216,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
651740491527753,reaction,463533,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
651740491527753,share,107238,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
651740491527753,comment,29341,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
651740491527753,tag_friend,20083,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
651740491527753,purchase_intention,3021,Eat & Shout พี่เชาท์พากินพาเที่ยว,Food and Drink,500K-1M
657926044587726,total_engagement,3573116,Eat Here,Food and Drink,500K-1M
657926044587726,reaction,1509969,Eat Here,Food and Drink,500K-1M
657926044587726,share,1543743,Eat Here,Food and Drink,500K-1M
657926044587726,comment,317220,Eat Here,Food and Drink,500K-1M
657926044587726,tag_friend,181983,Eat Here,Food and Drink,500K-1M
657926044587726,purchase_intention,20201,Eat Here,Food and Drink,500K-1M
663278603861205,total_engagement,163784,UDiE,Gaming Video Creator,500K-1M
663278603861205,reaction,151637,UDiE,Gaming Video Creator,500K-1M
663278603861205,share,5682,UDiE,Gaming Video Creator,500K-1M
663278603861205,comment,6010,UDiE,Gaming Video Creator,500K-1M
663278603861205,tag_friend,429,UDiE,Gaming Video Creator,500K-1M
663278603861205,purchase_intention,26,UDiE,Gaming Video Creator,500K-1M
668286849987418,total_engagement,11056865,กินไปไทยหรั่ง,Food and Drink,500K-1M
668286849987418,reaction,10271274,กินไปไทยหรั่ง,Food and Drink,500K-1M
668286849987418,share,139603,กินไปไทยหรั่ง,Food and Drink,500K-1M
668286849987418,comment,570491,กินไปไทยหรั่ง,Food and Drink,500K-1M
668286849987418,tag_friend,69663,กินไปไทยหรั่ง,Food and Drink,500K-1M
668286849987418,purchase_intention,5834,กินไปไทยหรั่ง,Food and Drink,500K-1M
674638182681426,total_engagement,4419822,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
674638182681426,reaction,3760729,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
674638182681426,share,556204,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
674638182681426,comment,73295,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
674638182681426,tag_friend,28837,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
674638182681426,purchase_intention,757,มนุษย์เงินเดือนพันธุ์ใหม่,Writer and Quote,500K-1M
675902419124100,total_engagement,392273,ECU=SHOP,Automobile,300K-500K
675902419124100,reaction,362440,ECU=SHOP,Automobile,300K-500K
675902419124100,share,18429,ECU=SHOP,Automobile,300K-500K
675902419124100,comment,9632,ECU=SHOP,Automobile,300K-500K
675902419124100,tag_friend,1337,ECU=SHOP,Automobile,300K-500K
675902419124100,purchase_intention,435,ECU=SHOP,Automobile,300K-500K
678951195473181,total_engagement,307157,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
678951195473181,reaction,183886,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
678951195473181,share,120238,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
678951195473181,comment,2207,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
678951195473181,tag_friend,667,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
678951195473181,purchase_intention,159,สูตรอาหารง่ายๆ by Kapook.com,Food and Drink,500K-1M
682299838804767,total_engagement,11108474,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
682299838804767,reaction,10543985,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
682299838804767,share,449643,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
682299838804767,comment,86602,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
682299838804767,tag_friend,18661,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
682299838804767,purchase_intention,9583,ศุภชัยโหน่งโชว์2,Food and Drink,1M-9M
683069925165461,total_engagement,159202,เล่นกับลูก,Writer and Quote,300K-500K
683069925165461,reaction,146156,เล่นกับลูก,Writer and Quote,300K-500K
683069925165461,share,7046,เล่นกับลูก,Writer and Quote,300K-500K
683069925165461,comment,3490,เล่นกับลูก,Writer and Quote,300K-500K
683069925165461,tag_friend,2452,เล่นกับลูก,Writer and Quote,300K-500K
683069925165461,purchase_intention,58,เล่นกับลูก,Writer and Quote,300K-500K
686328938151789,total_engagement,4182764,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
686328938151789,reaction,2816242,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
686328938151789,share,688617,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
686328938151789,comment,351730,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
686328938151789,tag_friend,290663,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
686328938151789,purchase_intention,35512,EatGuide เพื่อนซี้เวลาหิว,Food and Drink,1M-9M
692542370879009,total_engagement,939923,เที่ยวแบบกรู,Travel,500K-1M
692542370879009,reaction,671678,เที่ยวแบบกรู,Travel,500K-1M
692542370879009,share,139612,เที่ยวแบบกรู,Travel,500K-1M
692542370879009,comment,71130,เที่ยวแบบกรู,Travel,500K-1M
692542370879009,tag_friend,50863,เที่ยวแบบกรู,Travel,500K-1M
692542370879009,purchase_intention,6640,เที่ยวแบบกรู,Travel,500K-1M
693019877446799,total_engagement,6179889,วันนี้กินไรดีวะ,Food and Drink,1M-9M
693019877446799,reaction,3791381,วันนี้กินไรดีวะ,Food and Drink,1M-9M
693019877446799,share,1104039,วันนี้กินไรดีวะ,Food and Drink,1M-9M
693019877446799,comment,661776,วันนี้กินไรดีวะ,Food and Drink,1M-9M
693019877446799,tag_friend,556773,วันนี้กินไรดีวะ,Food and Drink,1M-9M
693019877446799,purchase_intention,65920,วันนี้กินไรดีวะ,Food and Drink,1M-9M
695545527292698,total_engagement,13353399,Wongnai Cooking,Food and Drink,1M-9M
695545527292698,reaction,8552045,Wongnai Cooking,Food and Drink,1M-9M
695545527292698,share,4368162,Wongnai Cooking,Food and Drink,1M-9M
695545527292698,comment,244875,Wongnai Cooking,Food and Drink,1M-9M
695545527292698,tag_friend,165320,Wongnai Cooking,Food and Drink,1M-9M
695545527292698,purchase_intention,22997,Wongnai Cooking,Food and Drink,1M-9M
701582866609654,total_engagement,826244,Readme.me - ไทย,Travel,1M-9M
701582866609654,reaction,570398,Readme.me - ไทย,Travel,1M-9M
701582866609654,share,153029,Readme.me - ไทย,Travel,1M-9M
701582866609654,comment,59769,Readme.me - ไทย,Travel,1M-9M
701582866609654,tag_friend,38456,Readme.me - ไทย,Travel,1M-9M
701582866609654,purchase_intention,4592,Readme.me - ไทย,Travel,1M-9M
705763476210327,total_engagement,964840,Booky HealthyWorld,Health and Well-being,500K-1M
705763476210327,reaction,851064,Booky HealthyWorld,Health and Well-being,500K-1M
705763476210327,share,89065,Booky HealthyWorld,Health and Well-being,500K-1M
705763476210327,comment,18320,Booky HealthyWorld,Health and Well-being,500K-1M
705763476210327,tag_friend,5235,Booky HealthyWorld,Health and Well-being,500K-1M
705763476210327,purchase_intention,1156,Booky HealthyWorld,Health and Well-being,500K-1M
709205289165495,total_engagement,653810,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
709205289165495,reaction,509940,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
709205289165495,share,125988,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
709205289165495,comment,12524,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
709205289165495,tag_friend,5081,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
709205289165495,purchase_intention,277,Startyourway เส้นทางนายตัวเอง,Education,500K-1M
715420445149485,total_engagement,31842,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
715420445149485,reaction,26308,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
715420445149485,share,3569,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
715420445149485,comment,1366,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
715420445149485,tag_friend,563,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
715420445149485,purchase_intention,36,หนังเรื่องนี้ ku ดูแล้ว,Movie and TV shows,300K-500K
721275514677945,total_engagement,164882,เที่ยวทั้งบ้าน,Travel,300K-500K
721275514677945,reaction,153558,เที่ยวทั้งบ้าน,Travel,300K-500K
721275514677945,share,4695,เที่ยวทั้งบ้าน,Travel,300K-500K
721275514677945,comment,5328,เที่ยวทั้งบ้าน,Travel,300K-500K
721275514677945,tag_friend,1183,เที่ยวทั้งบ้าน,Travel,300K-500K
721275514677945,purchase_intention,118,เที่ยวทั้งบ้าน,Travel,300K-500K
733185783695420,total_engagement,2652696,กายหงิด,Gaming Video Creator,300K-500K
733185783695420,reaction,2227807,กายหงิด,Gaming Video Creator,300K-500K
733185783695420,share,58699,กายหงิด,Gaming Video Creator,300K-500K
733185783695420,comment,356620,กายหงิด,Gaming Video Creator,300K-500K
733185783695420,tag_friend,6802,กายหงิด,Gaming Video Creator,300K-500K
733185783695420,purchase_intention,2768,กายหงิด,Gaming Video Creator,300K-500K
757465370955925,total_engagement,9396216,นี่หรือการ์ตูน,Writer and Quote,1M-9M
757465370955925,reaction,7231305,นี่หรือการ์ตูน,Writer and Quote,1M-9M
757465370955925,share,1373747,นี่หรือการ์ตูน,Writer and Quote,1M-9M
757465370955925,comment,451390,นี่หรือการ์ตูน,Writer and Quote,1M-9M
757465370955925,tag_friend,337417,นี่หรือการ์ตูน,Writer and Quote,1M-9M
757465370955925,purchase_intention,2357,นี่หรือการ์ตูน,Writer and Quote,1M-9M
758976890877292,total_engagement,82481807,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
758976890877292,reaction,72938227,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
758976890877292,share,6831591,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
758976890877292,comment,1893908,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
758976890877292,tag_friend,451360,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
758976890877292,purchase_intention,366721,กับข้าวกับปลาโอ Plaocooking,Food and Drink,1M-9M
763239420383852,total_engagement,1365733,Money Buffalo,Finance & Business,300K-500K
763239420383852,reaction,1032704,Money Buffalo,Finance & Business,300K-500K
763239420383852,share,266619,Money Buffalo,Finance & Business,300K-500K
763239420383852,comment,46591,Money Buffalo,Finance & Business,300K-500K
763239420383852,tag_friend,18757,Money Buffalo,Finance & Business,300K-500K
763239420383852,purchase_intention,1062,Money Buffalo,Finance & Business,300K-500K
765386650215245,total_engagement,2811,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
765386650215245,reaction,2566,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
765386650215245,share,84,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
765386650215245,comment,152,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
765386650215245,tag_friend,5,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
765386650215245,purchase_intention,4,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,Entertainment,1M-9M
768459453261684,total_engagement,1831708,SistaCafe,Sales and review,1M-9M
768459453261684,reaction,1230076,SistaCafe,Sales and review,1M-9M
768459453261684,share,530088,SistaCafe,Sales and review,1M-9M
768459453261684,comment,40312,SistaCafe,Sales and review,1M-9M
768459453261684,tag_friend,29983,SistaCafe,Sales and review,1M-9M
768459453261684,purchase_intention,1249,SistaCafe,Sales and review,1M-9M
779283512205398,total_engagement,3052309,Gamgy makeup,Blogger/Influencer,300K-500K
779283512205398,reaction,2798360,Gamgy makeup,Blogger/Influencer,300K-500K
779283512205398,share,107499,Gamgy makeup,Blogger/Influencer,300K-500K
779283512205398,comment,112840,Gamgy makeup,Blogger/Influencer,300K-500K
779283512205398,tag_friend,32050,Gamgy makeup,Blogger/Influencer,300K-500K
779283512205398,purchase_intention,1560,Gamgy makeup,Blogger/Influencer,300K-500K
783584198439393,total_engagement,14934527,หมีมีหม้อ,Food and Drink,1M-9M
783584198439393,reaction,10339733,หมีมีหม้อ,Food and Drink,1M-9M
783584198439393,share,3905589,หมีมีหม้อ,Food and Drink,1M-9M
783584198439393,comment,373511,หมีมีหม้อ,Food and Drink,1M-9M
783584198439393,tag_friend,273100,หมีมีหม้อ,Food and Drink,1M-9M
783584198439393,purchase_intention,42594,หมีมีหม้อ,Food and Drink,1M-9M
791673117561032,total_engagement,61416,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
791673117561032,reaction,39959,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
791673117561032,share,10414,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
791673117561032,comment,6316,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
791673117561032,tag_friend,4406,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
791673117561032,purchase_intention,321,ไปเที่ยวกันมั้ย by Penguint,Travel,300K-500K
813653385409558,total_engagement,1056943,รักลูกนะ,Writer and Quote,300K-500K
813653385409558,reaction,780172,รักลูกนะ,Writer and Quote,300K-500K
813653385409558,share,268182,รักลูกนะ,Writer and Quote,300K-500K
813653385409558,comment,6996,รักลูกนะ,Writer and Quote,300K-500K
813653385409558,tag_friend,1560,รักลูกนะ,Writer and Quote,300K-500K
813653385409558,purchase_intention,33,รักลูกนะ,Writer and Quote,300K-500K
821611727904864,total_engagement,287379,Eat 'n Trip,Food and Drink,300K-500K
821611727904864,reaction,140709,Eat 'n Trip,Food and Drink,300K-500K
821611727904864,share,79637,Eat 'n Trip,Food and Drink,300K-500K
821611727904864,comment,36417,Eat 'n Trip,Food and Drink,300K-500K
821611727904864,tag_friend,29771,Eat 'n Trip,Food and Drink,300K-500K
821611727904864,purchase_intention,845,Eat 'n Trip,Food and Drink,300K-500K
822818814440753,total_engagement,1132,อีปุก,Writer and Quote,300K-500K
822818814440753,reaction,1010,อีปุก,Writer and Quote,300K-500K
822818814440753,share,63,อีปุก,Writer and Quote,300K-500K
822818814440753,comment,55,อีปุก,Writer and Quote,300K-500K
822818814440753,tag_friend,4,อีปุก,Writer and Quote,300K-500K
822818814440753,purchase_intention,0,อีปุก,Writer and Quote,300K-500K
823593327674351,total_engagement,10473537,Basgamer,Gaming Video Creator,1M-9M
823593327674351,reaction,9015916,Basgamer,Gaming Video Creator,1M-9M
823593327674351,share,375345,Basgamer,Gaming Video Creator,1M-9M
823593327674351,comment,1037969,Basgamer,Gaming Video Creator,1M-9M
